,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
3514,2552568,Byron Jones,2555343,Josh Doctson,0.504528,-0.07,0.5745279999999999
408,2557961,Quincy Wilson,497328,Demaryius Thomas,0.5062,0.371,0.1352
1676,2543872,Nevin Lawson,2541785,Adam Thielen,0.506539,0.35100000000000003,0.15553899999999993
1102,2533008,Demario Davis,2552475,Todd Gurley,0.510685,0.047,0.46368499999999996
3711,2495108,Prince Amukamara,2552608,Stefon Diggs,0.513324,-0.02,0.533324
4308,2532861,Casey Hayward,2552430,Tyler Lockett,0.517644,1.097,-0.579356
1570,2558821,Jamal Agnew,2535698,Cole Beasley,0.518667,0.435,0.08366699999999999
638,4365,Brandon Carr,2508061,Antonio Brown,0.51976,0.114,0.40576
1617,2557955,Teez Tabor,2495331,Aldrick Robinson,0.51985,0.239,0.28085000000000004
2309,2556445,Brian Poole,2543468,Mike Evans,0.523953,0.39799999999999996,0.12595300000000004
1352,80668,Captain Munnerlyn,2553895,Adam Humphries,0.52618,0.276,0.25017999999999996
300,2550164,T.J. Carrie,2560888,Courtland Sutton,0.526648,0.162,0.36464799999999997
2634,2558136,Fabian Moreau,497328,Demaryius Thomas,0.527413,0.371,0.15641300000000002
1488,2560755,Josh Jackson,2552409,DeVante Parker,0.529633,-0.040999999999999995,0.5706330000000001
4220,2558259,Shaquill Griffin,2558914,Kendrick Bourne,0.532845,0.16699999999999998,0.36584500000000003
1994,2495343,Buster Skrine,497326,Golden Tate,0.537646,-0.009000000000000001,0.546646
1271,2495504,Patrick Peterson,2543495,Davante Adams,0.537835,0.389,0.14883499999999994
1245,2539932,Jamar Taylor,2558914,Kendrick Bourne,0.542221,0.16699999999999998,0.37522099999999997
132,2558168,Rasul Douglas,2540165,DeAndre Hopkins,0.545213,0.429,0.11621299999999996
1233,2543855,Bene' Benwikere,2541785,Adam Thielen,0.54688,0.35100000000000003,0.19588
8,2552689,Ronald Darby,2543468,Mike Evans,0.547731,0.39799999999999996,0.149731
1222,2543855,Bene' Benwikere,2558914,Kendrick Bourne,0.548152,0.16699999999999998,0.381152
2677,2540162,Logan Ryan,2649,Danny Amendola,0.548791,-0.028999999999999998,0.577791
100,2558168,Rasul Douglas,2555343,Josh Doctson,0.550193,-0.07,0.620193
4372,2559164,Michael Davis,71269,Michael Crabtree,0.550256,-0.079,0.6292559999999999
1835,2556367,William Jackson,2543759,Ryan Grant,0.551025,0.087,0.464025
3278,2556278,Will Parks,2543488,Jarvis Landry,0.553481,-0.036000000000000004,0.589481
2552,2556559,Mike Hilton,2507166,Ted Ginn,0.560805,-0.077,0.637805
2479,2558849,Cameron Sutton,2555466,Tyler Boyd,0.561407,0.579,-0.01759299999999997
558,4365,Brandon Carr,2543471,Kelvin Benjamin,0.561446,-0.493,1.054446
1138,2558163,Alex Anzalone,2555415,Austin Hooper,0.569694,0.23399999999999999,0.33569400000000005
112,2553790,DeVante Bausby,2550353,Allen Hurns,0.570634,0.23600000000000002,0.334634
1285,2558009,Budda Baker,2557034,Marvin Hall,0.573309,-0.048,0.621309
723,2556571,Jonathan Jones,2557895,Dede Westbrook,0.575393,0.183,0.39239300000000005
510,2555539,Xavien Howard,2530700,Dontrelle Inman,0.57603,0.462,0.11403000000000002
1713,2532986,Tahir Whitehead,2552399,Jeff Heuerman,0.578283,-0.294,0.8722829999999999
4162,2558259,Shaquill Griffin,2540169,Robert Woods,0.578997,0.447,0.13199699999999998
2179,2557867,Tre'Davious White,2540165,DeAndre Hopkins,0.579439,0.429,0.15043900000000004
333,2543811,Pierre Desir,2555343,Josh Doctson,0.580861,-0.07,0.6508609999999999
4163,2539243,Bradley McDougald,2540169,Robert Woods,0.585317,0.447,0.13831699999999997
1264,2495504,Patrick Peterson,2540154,Keenan Allen,0.585705,0.257,0.328705
1236,2543855,Bene' Benwikere,2560888,Courtland Sutton,0.585937,0.162,0.423937
2537,2532946,Coty Sensabaugh,2560961,Marcell Ateman,0.588985,-0.156,0.744985
2041,2533059,Morris Claiborne,497322,Emmanuel Sanders,0.591844,0.221,0.37084400000000006
274,2550164,T.J. Carrie,2540165,DeAndre Hopkins,0.594215,0.429,0.16521500000000006
2655,2532804,Zach Brown,2540158,Zach Ertz,0.595516,0.207,0.3885160000000001
2368,2539653,Robert Alford,2560907,Marquez Valdes-Scantling,0.604607,0.12300000000000001,0.481607
2512,2539978,Jon Bostic,2560813,D.J. Moore,0.605731,0.045,0.560731
1592,2535609,DeShawn Shead,497236,Jimmy Graham,0.60601,0.18600000000000003,0.42001
1984,2555547,KeiVarae Russell,2560920,James Washington,0.6073,0.003,0.6043
3351,2555280,Jalen Ramsey,2530700,Dontrelle Inman,0.610587,0.462,0.14858699999999997
2018,2560822,Parry Nickerson,2543488,Jarvis Landry,0.61199,-0.036000000000000004,0.6479900000000001
1250,2495807,Antoine Bethea,2540258,Travis Kelce,0.612062,0.52,0.09206199999999998
2124,2532877,Trumaine Johnson,2543495,Davante Adams,0.61207,0.389,0.22307
1127,2533008,Demario Davis,2495454,Julio Jones,0.613011,0.402,0.21101099999999995
2317,2539653,Robert Alford,1581,DeSean Jackson,0.61316,0.207,0.4061600000000001
4018,2532948,Harrison Smith,497236,Jimmy Graham,0.613187,0.18600000000000003,0.427187
694,2558067,Marlon Humphrey,2543468,Mike Evans,0.615208,0.39799999999999996,0.217208
3087,2556277,Marqui Christian,2495438,Kyle Rudolph,0.615672,0.20800000000000002,0.407672
4141,2558259,Shaquill Griffin,2535964,Josh Bellamy,0.61669,-0.42100000000000004,1.03769
3576,2495108,Prince Amukamara,2543495,Davante Adams,0.617373,0.389,0.22837299999999994
2496,496733,Joe Haden,2560988,Antonio Callaway,0.617561,-0.061,0.678561
4369,2532861,Casey Hayward,71269,Michael Crabtree,0.618932,-0.079,0.697932
3873,2555349,Kendall Fuller,2530515,Chris Hogan,0.621561,0.40700000000000003,0.214561
3461,2541832,Jeff Heath,2560896,Jordan Thomas,0.622635,0.46399999999999997,0.15863500000000008
1845,2555528,Nick Vigil,2560957,Mark Andrews,0.62383,0.759,-0.13517
4093,2540155,Xavier Rhodes,2543495,Davante Adams,0.624385,0.389,0.23538499999999996
2024,2532877,Trumaine Johnson,2543614,Donte Moncrief,0.624793,0.05,0.574793
4342,2532861,Casey Hayward,2508061,Antonio Brown,0.624845,0.114,0.510845
2982,2543741,Jimmie Ward,2543495,Davante Adams,0.625552,0.389,0.23655199999999998
3454,2557840,Chidobe Awuzie,2558052,Kenny Golladay,0.62567,0.47200000000000003,0.15366999999999992
3750,2540180,Tyrann Mathieu,2495139,Charles Clay,0.627441,-0.498,1.125441
1895,2556817,Tony McRae,2558149,JuJu Smith-Schuster,0.630502,0.332,0.298502
2896,2561039,Carlton Davis,2555333,Corey Coleman,0.631179,0.7440000000000001,-0.11282100000000006
2111,2533059,Morris Claiborne,2540165,DeAndre Hopkins,0.632787,0.429,0.203787
2485,2555344,Artie Burns,2556519,Alex Erickson,0.632836,-0.33899999999999997,0.9718359999999999
3466,2552686,Damien Wilson,2555346,Will Fuller,0.633306,0.797,-0.163694
707,2558067,Marlon Humphrey,2560988,Antonio Callaway,0.635456,-0.061,0.696456
2410,2539653,Robert Alford,2558105,Chris Godwin,0.637307,0.28600000000000003,0.3513069999999999
2258,2556445,Brian Poole,2532978,Jarius Wright,0.637401,0.043,0.594401
935,2532875,Janoris Jenkins,2533039,Alshon Jeffery,0.637436,0.507,0.130436
2196,2543851,Phillip Gaines,2537931,Josh Gordon,0.641987,0.544,0.09798699999999994
1947,2543474,Darqueze Dennard,2550597,Seth Roberts,0.642815,0.28800000000000003,0.354815
1244,2543855,Bene' Benwikere,2558914,Kendrick Bourne,0.64404,0.16699999999999998,0.47703999999999996
678,4365,Brandon Carr,2533040,Mohamed Sanu,0.644478,0.44,0.204478
3742,2543501,Aaron Colvin,2556396,Chester Rogers,0.644548,0.158,0.486548
2778,496828,Derrick Morgan,2560738,Chris Herndon,0.646443,0.16,0.48644299999999996
2831,2561039,Carlton Davis,2540158,Zach Ertz,0.647134,0.207,0.440134
3995,2561417,Charvarius Ward,2530747,Doug Baldwin,0.647813,0.40700000000000003,0.24081299999999994
4242,2560728,Tre Flowers,2556214,Tyreek Hill,0.649629,0.479,0.17062900000000003
50,2555383,Jalen Mills,2552458,Devin Funchess,0.652055,0.001,0.651055
3033,2550654,K'Waun Williams,2530747,Doug Baldwin,0.653261,0.40700000000000003,0.24626099999999995
1783,2541200,Rashaan Melvin,2560920,James Washington,0.653422,0.003,0.650422
3659,2495108,Prince Amukamara,2552608,Stefon Diggs,0.653792,-0.02,0.6737920000000001
2548,496733,Joe Haden,2556370,Michael Thomas,0.65397,0.6,0.053970000000000073
2454,2558849,Cameron Sutton,2560957,Mark Andrews,0.654046,0.759,-0.10495399999999999
3996,2561417,Charvarius Ward,2552430,Tyler Lockett,0.654387,1.097,-0.4426129999999999
299,2557980,Jabrill Peppers,2553667,Matt LaCosse,0.655264,0.184,0.47126399999999996
2217,2560914,Levi Wallace,2552409,DeVante Parker,0.656193,-0.040999999999999995,0.6971930000000001
2477,2558849,Cameron Sutton,2552559,C.J. Uzomah,0.657875,0.141,0.516875
2700,2540162,Logan Ryan,2552600,Nelson Agholor,0.658339,0.204,0.45433900000000005
808,71251,Patrick Chung,2495139,Charles Clay,0.658569,-0.498,1.156569
4082,2559012,Eric Wilson,2541199,Luke Willson,0.658652,-0.09300000000000001,0.751652
3583,2495108,Prince Amukamara,2495893,Brandon Marshall,0.659414,-0.168,0.827414
1304,2560753,Donte Jackson,2560735,Michael Gallup,0.660101,0.11599999999999999,0.5441010000000001
2445,2558064,T.J. Watt,2557856,O.J. Howard,0.660919,0.589,0.07191900000000007
937,2555277,Eli Apple,2533039,Alshon Jeffery,0.66226,0.507,0.15525999999999995
4196,2560728,Tre Flowers,2543495,Davante Adams,0.663331,0.389,0.274331
3673,2543681,Kyle Fuller,2556569,Andy Jones,0.664207,0.478,0.186207
4206,2553637,Justin Coleman,2558066,Curtis Samuel,0.666178,0.052000000000000005,0.614178
4227,2558259,Shaquill Griffin,2541785,Adam Thielen,0.66869,0.35100000000000003,0.31769
2603,2532920,Josh Norman,2560735,Michael Gallup,0.67052,0.11599999999999999,0.55452
2578,2532920,Josh Norman,2495448,Randall Cobb,0.672649,0.084,0.5886490000000001
2134,2495343,Buster Skrine,2552424,Phillip Dorsett,0.674326,0.16399999999999998,0.5103260000000001
3857,2307,Orlando Scandrick,2559153,Keelan Cole,0.674683,-0.053,0.7276830000000001
26,79848,Malcolm Jenkins,2557848,Corey Davis,0.675338,0.214,0.461338
1665,2543872,Nevin Lawson,2558129,Isaiah McKenzie,0.677791,-0.172,0.849791
1844,2533060,Dre Kirkpatrick,71269,Michael Crabtree,0.678068,-0.079,0.757068
3553,2557920,Jourdan Lewis,2553895,Adam Humphries,0.678129,0.276,0.40212899999999996
3760,2552490,Benardrick McKinney,2552399,Jeff Heuerman,0.679621,-0.294,0.9736210000000001
1428,2560755,Josh Jackson,2552608,Stefon Diggs,0.680226,-0.02,0.700226
1425,2560755,Josh Jackson,2541785,Adam Thielen,0.680308,0.35100000000000003,0.329308
1305,2560753,Donte Jackson,2534436,Deonte Thompson,0.680865,-0.125,0.805865
3528,2557840,Chidobe Awuzie,2533039,Alshon Jeffery,0.682654,0.507,0.17565399999999998
763,2556571,Jonathan Jones,2556396,Chester Rogers,0.683253,0.158,0.525253
848,494287,Devin McCourty,2560862,Jaylen Samuels,0.683922,0.43200000000000005,0.251922
958,2552454,Landon Collins,2558266,George Kittle,0.687327,0.44,0.24732700000000002
34,2555383,Jalen Mills,2541785,Adam Thielen,0.688731,0.35100000000000003,0.33773099999999995
1917,2533060,Dre Kirkpatrick,2556370,Michael Thomas,0.689427,0.6,0.08942700000000003
2390,2556445,Brian Poole,2506106,Larry Fitzgerald,0.691087,0.023,0.668087
2732,2550613,Malcolm Butler,2552487,Amari Cooper,0.692591,0.27899999999999997,0.413591
2948,2558121,Elijah Lee,497326,Golden Tate,0.693892,-0.009000000000000001,0.702892
2362,2539653,Robert Alford,71269,Michael Crabtree,0.696371,-0.079,0.7753709999999999
1680,2534830,Tavon Wilson,2552608,Stefon Diggs,0.696372,-0.02,0.716372
3520,2557840,Chidobe Awuzie,2556370,Michael Thomas,0.696383,0.6,0.096383
254,2556475,Briean Boddy-Calhoun,2555466,Tyler Boyd,0.698653,0.579,0.11965300000000001
1073,2558061,Marshon Lattimore,71269,Michael Crabtree,0.699194,-0.079,0.7781939999999999
1266,2532878,Leonard Johnson,2558846,Mike Williams,0.701387,0.408,0.293387
4124,2552448,Trae Waynes,2543836,T.J. Jones,0.702044,0.10400000000000001,0.598044
3382,2539237,D.J. Hayden,2560742,Nyheim Hines,0.70345,0.071,0.6324500000000001
1375,2555175,James Bradberry,2558052,Kenny Golladay,0.70421,0.47200000000000003,0.23220999999999997
516,2552434,Bobby McCain,2558129,Isaiah McKenzie,0.706388,-0.172,0.878388
3836,2552265,Steven Nelson,2558914,Kendrick Bourne,0.709024,0.16699999999999998,0.5420240000000001
3378,2555280,Jalen Ramsey,2532865,T.Y. Hilton,0.709687,0.546,0.16368699999999992
1373,2560753,Donte Jackson,2543646,Bruce Ellington,0.710411,-0.036000000000000004,0.746411
2398,2556443,Sharrod Neasman,2560894,Ian Thomas,0.710664,0.196,0.514664
3842,2555349,Kendall Fuller,497322,Emmanuel Sanders,0.711142,0.221,0.4901420000000001
1546,2556480,Kentrell Brice,2561261,Brandon Powell,0.712799,0.042,0.6707989999999999
2704,2550613,Malcolm Butler,2533039,Alshon Jeffery,0.714254,0.507,0.20725399999999994
3739,2495251,Shareece Wright,2558877,Zach Pascal,0.714524,-0.07,0.784524
3390,2541162,A.J. Bouye,2557870,Taywan Taylor,0.716,0.019,0.697
198,2560916,Denzel Ward,2553913,Tyrell Williams,0.718551,0.486,0.23255100000000006
3000,2550654,K'Waun Williams,2540169,Robert Woods,0.719853,0.447,0.27285299999999996
3277,2507917,Tramaine Brock,2543488,Jarvis Landry,0.722289,-0.036000000000000004,0.758289
3695,2495108,Prince Amukamara,2543495,Davante Adams,0.72293,0.389,0.33392999999999995
2690,2550613,Malcolm Butler,2559153,Keelan Cole,0.723982,-0.053,0.7769820000000001
1097,2558061,Marshon Lattimore,2555214,Laquon Treadwell,0.724527,-0.14300000000000002,0.867527
3234,2543505,Bradley Roby,2543457,Sammy Watkins,0.725058,0.536,0.18905799999999995
2943,2558157,Ahkello Witherspoon,2558052,Kenny Golladay,0.725113,0.47200000000000003,0.253113
3006,2495507,Richard Sherman,2506106,Larry Fitzgerald,0.725581,0.023,0.702581
2765,2550613,Malcolm Butler,2558877,Zach Pascal,0.72821,-0.07,0.7982100000000001
2714,2540162,Logan Ryan,2543471,Kelvin Benjamin,0.728756,-0.493,1.221756
2640,2532920,Josh Norman,2552487,Amari Cooper,0.731962,0.27899999999999997,0.45296200000000003
3536,2555531,Anthony Brown,2556396,Chester Rogers,0.740463,0.158,0.582463
535,2560725,Minkah Fitzpatrick,2541785,Adam Thielen,0.740613,0.35100000000000003,0.38961299999999993
6,79848,Malcolm Jenkins,2557856,O.J. Howard,0.74074,0.589,0.15173999999999999
2901,2558923,Riley Bullough,2558266,George Kittle,0.741633,0.44,0.301633
3002,2495507,Richard Sherman,2558208,Chad Williams,0.743743,-0.38,1.1237430000000002
2495,2556559,Mike Hilton,2543488,Jarvis Landry,0.744276,-0.036000000000000004,0.7802760000000001
994,2561001,Grant Haley,2535964,Josh Bellamy,0.744373,-0.42100000000000004,1.165373
284,2555540,Derrick Kindred,2560894,Ian Thomas,0.744983,0.196,0.548983
1841,2543474,Darqueze Dennard,2550256,Willie Snead,0.745034,0.061,0.684034
3685,2495108,Prince Amukamara,2543498,Brandin Cooks,0.747561,0.49200000000000005,0.255561
2924,2561039,Carlton Davis,2560854,Calvin Ridley,0.7509,0.483,0.2679
3111,2540197,Nickell Robey-Coleman,2495448,Randall Cobb,0.75092,0.084,0.6669200000000001
3765,2495251,Shareece Wright,2555343,Josh Doctson,0.752053,-0.07,0.8220529999999999
1382,2555175,James Bradberry,2552430,Tyler Lockett,0.753743,1.097,-0.3432569999999999
3897,2552265,Steven Nelson,2555466,Tyler Boyd,0.754963,0.579,0.1759630000000001
2986,2550654,K'Waun Williams,2560907,Marquez Valdes-Scantling,0.755053,0.12300000000000001,0.632053
3888,2307,Orlando Scandrick,2495450,A.J. Green,0.757386,0.39299999999999996,0.36438600000000004
466,2560725,Minkah Fitzpatrick,2495450,A.J. Green,0.758004,0.39299999999999996,0.36500400000000005
3968,2307,Orlando Scandrick,1032,Jordy Nelson,0.761289,0.17600000000000002,0.585289
3792,2540180,Tyrann Mathieu,2560738,Chris Herndon,0.762548,0.16,0.602548
3839,2552265,Steven Nelson,2539964,Marquise Goodwin,0.764416,0.23600000000000002,0.528416
3821,2307,Orlando Scandrick,2508061,Antonio Brown,0.765352,0.114,0.651352
4007,2561417,Charvarius Ward,2552408,Darren Waller,0.767056,0.857,-0.08994400000000002
1538,2560755,Josh Jackson,2556462,Robby Anderson,0.76916,0.013999999999999999,0.7551599999999999
4380,2559164,Michael Davis,2560733,Royce Freeman,0.770422,-0.18899999999999997,0.959422
2925,2532828,Lavonte David,2533040,Mohamed Sanu,0.771822,0.44,0.331822
1541,2543571,Bashaud Breeland,2561261,Brandon Powell,0.772245,0.042,0.7302449999999999
1975,2555528,Nick Vigil,2558149,JuJu Smith-Schuster,0.773219,0.332,0.441219
3955,2550257,Daniel Sorensen,2555364,Tyler Higbee,0.773426,0.586,0.18742599999999998
810,89756,Jason McCourty,2560801,Ray-Ray McCloud,0.773608,-0.094,0.8676079999999999
443,2552434,Bobby McCain,1032,Jordy Nelson,0.774357,0.17600000000000002,0.5983569999999999
1209,2543855,Bene' Benwikere,2558856,David Moore,0.777087,0.254,0.523087
1308,2555175,James Bradberry,2495454,Julio Jones,0.779231,0.402,0.377231
2365,2539653,Robert Alford,2560883,Equanimeous St. Brown,0.779697,0.259,0.520697
136,79848,Malcolm Jenkins,2561329,Matt Flanagan,0.780524,0.7809999999999999,-0.00047599999999992093
2839,2560884,M.J. Stewart,2558149,JuJu Smith-Schuster,0.780611,0.332,0.44861100000000004
2969,2499278,Malcolm Smith,2495288,Virgil Green,0.781643,0.285,0.496643
2689,2550613,Malcolm Butler,2540165,DeAndre Hopkins,0.782229,0.429,0.35322899999999996
4316,2559164,Michael Davis,497302,Brandon LaFell,0.78281,0.466,0.31681
2450,2558849,Cameron Sutton,2550256,Willie Snead,0.783385,0.061,0.722385
3869,2552265,Steven Nelson,2537931,Josh Gordon,0.784379,0.544,0.240379
4177,2560728,Tre Flowers,2558052,Kenny Golladay,0.784471,0.47200000000000003,0.312471
875,89756,Jason McCourty,2557863,Zay Jones,0.784557,-0.109,0.8935569999999999
921,2555277,Eli Apple,2552458,Devin Funchess,0.790368,0.001,0.789368
3051,2550654,K'Waun Williams,2558194,Josh Reynolds,0.792345,0.133,0.659345
2783,2550613,Malcolm Butler,2559153,Keelan Cole,0.794436,-0.053,0.8474360000000001
3776,2495251,Shareece Wright,2560988,Antonio Callaway,0.795039,-0.061,0.856039
3497,2552568,Byron Jones,2533039,Alshon Jeffery,0.797112,0.507,0.29011200000000004
1263,2532878,Leonard Johnson,2540154,Keenan Allen,0.798828,0.257,0.541828
2932,2555552,Ryan Smith,2495454,Julio Jones,0.799618,0.402,0.397618
2363,2539653,Robert Alford,71269,Michael Crabtree,0.802412,-0.079,0.881412
4223,2558259,Shaquill Griffin,2552608,Stefon Diggs,0.803213,-0.02,0.823213
3708,2495108,Prince Amukamara,2539964,Marquise Goodwin,0.803525,0.23600000000000002,0.5675250000000001
2315,2539334,Desmond Trufant,2558105,Chris Godwin,0.804408,0.28600000000000003,0.518408
683,2558067,Marlon Humphrey,2540258,Travis Kelce,0.805474,0.52,0.285474
2,2552689,Ronald Darby,2495454,Julio Jones,0.808959,0.402,0.40695899999999996
1232,2558009,Budda Baker,2541785,Adam Thielen,0.810076,0.35100000000000003,0.459076
3600,2560877,Roquan Smith,497238,Jermaine Gresham,0.810494,0.18100000000000002,0.629494
930,2555277,Eli Apple,2552458,Devin Funchess,0.812704,0.001,0.811704
2721,494277,Kendrick Lewis,2560957,Mark Andrews,0.813637,0.759,0.05463700000000005
2598,2532920,Josh Norman,2552458,Devin Funchess,0.814406,0.001,0.813406
906,2532875,Janoris Jenkins,2540165,DeAndre Hopkins,0.815946,0.429,0.38694599999999996
4010,2550257,Daniel Sorensen,71265,Jared Cook,0.818607,0.22699999999999998,0.591607
2351,2539653,Robert Alford,2560735,Michael Gallup,0.822831,0.11599999999999999,0.706831
2592,2553796,Quinton Dunbar,2560878,Tre'Quan Smith,0.823581,0.45899999999999996,0.36458100000000004
51,2552689,Ronald Darby,2552458,Devin Funchess,0.823625,0.001,0.822625
934,2532875,Janoris Jenkins,2543500,Jordan Matthews,0.825904,0.46799999999999997,0.357904
1545,2560982,Tony Brown,2556569,Andy Jones,0.828528,0.478,0.35052800000000006
4207,2560728,Tre Flowers,2560813,D.J. Moore,0.828631,0.045,0.783631
3920,2560827,Dorian O'Daniel,2552461,Duke Johnson,0.828842,0.239,0.589842
4225,2553637,Justin Coleman,2555214,Laquon Treadwell,0.828977,-0.14300000000000002,0.971977
135,2560795,Avonte Maddox,2555343,Josh Doctson,0.829419,-0.07,0.899419
2737,2550613,Malcolm Butler,2552487,Amari Cooper,0.831556,0.27899999999999997,0.552556
1048,2556735,Ken Crawley,2560988,Antonio Callaway,0.83262,-0.061,0.8936200000000001
2621,2558136,Fabian Moreau,2533040,Mohamed Sanu,0.833321,0.44,0.393321
4008,2552265,Steven Nelson,2552408,Darren Waller,0.834088,0.857,-0.022911999999999932
3469,2552568,Byron Jones,2540165,DeAndre Hopkins,0.834628,0.429,0.40562800000000004
729,2556571,Jonathan Jones,2557895,Dede Westbrook,0.835388,0.183,0.652388
4237,2558077,Lano Hill,2558266,George Kittle,0.835655,0.44,0.39565500000000003
2822,2495272,Chris Conte,2540158,Zach Ertz,0.836123,0.207,0.629123
2098,2533059,Morris Claiborne,2557863,Zay Jones,0.836812,-0.109,0.945812
